id_show	episode	speaker	gender	spk_class	wc	mistakes	WER
19	20000907_0930_1030_rfi_fm_dga	unk_862	homme	1	517	138	0.27
19	20000907_0930_1030_rfi_fm_dga	unk_899	homme	1	430	144	0.33
19	20000907_0930_1030_rfi_fm_dga	Djeram_BETE	homme	1	323	145	0.45
19	20000907_0930_1030_rfi_fm_dga	unk_945	femme	1	410	160	0.39
19	20000907_0930_1030_rfi_fm_dga	unk_984	homme	1	391	231	0.59
19	20000907_0930_1030_rfi_fm_dga	unk_1027	homme	1	239	120	0.5
19	20000907_0930_1030_rfi_fm_dga	unk_1071	homme	1	164	44	0.27
19	20000907_1130_1230_rfi_fm_dga	unk_443	femme	1	16	7	0.44
19	20000907_1130_1230_rfi_fm_dga	unk_663	homme	1	2	1	0.5
19	20000907_1130_1230_rfi_fm_dga	Isabelle_JAMMOT	femme	3	1213	114	0.09
19	20000907_1130_1230_rfi_fm_dga	Ali_MAHER_AL_SAYED	homme	1	153	50	0.33
19	20000907_1130_1230_rfi_fm_dga	Pierre_GANZ	homme	1	11	9	0.82
19	20000907_1130_1230_rfi_fm_dga	Pierre-Yves_DUGAS	homme	1	221	19	0.09
19	20000907_1130_1230_rfi_fm_dga	Dominique_VOYNET	femme	1	90	31	0.34
19	20000907_1130_1230_rfi_fm_dga	Henri_SERRANDOUR	homme	1	76	17	0.22
19	20000907_1130_1230_rfi_fm_dga	Olivier_SCHERMANN	homme	1	12	1	0.08
19	20000907_1130_1230_rfi_fm_dga	unk_845	homme	1	88	14	0.16
19	20000907_1130_1230_rfi_fm_dga	Alain_FOKA	homme	4	1181	180	0.15
19	20000907_1130_1230_rfi_fm_dga	Ahmad_MAKAILA	homme	1	243	136	0.56
19	20000907_1130_1230_rfi_fm_dga	unk_932	femme	1	11	11	1.0
19	20000907_1130_1230_rfi_fm_dga	unk_947	homme	1	294	91	0.31
19	20000907_1130_1230_rfi_fm_dga	unk_1056	homme	1	4	5	1.25
19	20000907_1130_1230_rfi_fm_dga	unk_1020	femme	1	5	3	0.6
19	20000907_1130_1230_rfi_fm_dga	unk_1070	femme	1	9	9	1.0
19	20000907_1130_1230_rfi_fm_dga	Hadj_BACHIR	homme	1	363	128	0.35
19	20000907_1130_1230_rfi_fm_dga	Cecile_MEJI	femme	3	1166	83	0.07
19	20000907_1130_1230_rfi_fm_dga	Laurent_BERTHOT	homme	1	185	19	0.1
19	20000907_1130_1230_rfi_fm_dga	Francois_FOUINAT	homme	1	182	37	0.2
19	20000907_1130_1230_rfi_fm_dga	Eric_BATAILLON	homme	1	16	2	0.12
19	20000907_1130_1230_rfi_fm_dga	Nathalie_TOURE	femme	1	237	55	0.23
19	20000907_1130_1230_rfi_fm_dga	unk_475	homme	1	30	6	0.2
19	20000907_1130_1230_rfi_fm_dga	Maria_BEJANOWSKA	femme	1	39	9	0.23
19	20000907_1130_1230_rfi_fm_dga	unk_588	homme	1	6	4	0.67
19	20000907_1130_1230_rfi_fm_dga	Sophie_EKOUE	femme	4	885	190	0.21
19	20000907_1130_1230_rfi_fm_dga	Alexandre_MONDE	homme	1	560	270	0.48
19	20000907_1130_1230_rfi_fm_dga	Richard_LAPASSAT	homme	1	1599	513	0.32
19	20000907_1130_1230_rfi_fm_dga	unk_507	homme	1	49	20	0.41
19	20000907_1130_1230_rfi_fm_dga	unk_526	homme	1	30	23	0.77
19	20000907_1130_1230_rfi_fm_dga	unk_552	femme	1	56	46	0.82
19	20000907_1130_1230_rfi_fm_dga	unk_548	homme	1	71	62	0.87
19	20000907_1130_1230_rfi_fm_dga	Julien_MENSA	homme	1	234	65	0.28
19	20000907_1130_1230_rfi_fm_dga	Linda_DE_SOUZA	femme	1	103	55	0.53
19	20000907_1130_1230_rfi_fm_dga	unk_564	homme	1	302	123	0.41
19	20000908_0930_1030_rfi_fm_dga	unk_772	homme	1	21	1	0.05
19	20000908_0930_1030_rfi_fm_dga	Jacques_ALIX	homme	4	836	53	0.06
19	20000908_0930_1030_rfi_fm_dga	Jerome_BASTION	homme	1	217	20	0.09
19	20000908_0930_1030_rfi_fm_dga	Jean-Frederic_SAUMONT	homme	1	285	51	0.18
19	20000908_0930_1030_rfi_fm_dga	Laure_HEINKEL	femme	1	122	17	0.14
19	20000908_0930_1030_rfi_fm_dga	unk_621	homme	1	51	12	0.24
19	20000908_0930_1030_rfi_fm_dga	Marko_JORIC	homme	1	42	11	0.26
19	20000908_0930_1030_rfi_fm_dga	Gilles_PEREZ	homme	1	259	39	0.15
19	20000908_0930_1030_rfi_fm_dga	unk_845	homme	1	5	1	0.2
19	20000908_0930_1030_rfi_fm_dga	Elisabeth_BOUVET	femme	1	569	86	0.15
19	20000908_0930_1030_rfi_fm_dga	unk_1191	femme	1	318	32	0.1
19	20000908_0930_1030_rfi_fm_dga	Stephane_LAGARDE	homme	1	236	47	0.2
19	20000908_0930_1030_rfi_fm_dga	Antoine_NASO	homme	1	100	28	0.28
19	20000908_0930_1030_rfi_fm_dga	unk_949	homme	1	141	50	0.35
19	20000908_0930_1030_rfi_fm_dga	unk_997	homme	1	33	19	0.58
19	20000908_0930_1030_rfi_fm_dga	Yvan_ARSENIEVITCH	homme	1	611	101	0.17
19	20000908_0930_1030_rfi_fm_dga	Philippe_AUCLERC	homme	1	443	51	0.12
19	20000908_0930_1030_rfi_fm_dga	Lubomir_BODJADIEV	homme	1	337	113	0.34
19	20000908_0930_1030_rfi_fm_dga	unk_665	homme	1	5	0	0.0
19	20000908_0930_1030_rfi_fm_dga	Fabrice_LECLERC	homme	1	176	46	0.26
19	20000908_0930_1030_rfi_fm_dga	Alberto_BARBERA	homme	1	98	43	0.44
19	20000908_0930_1030_rfi_fm_dga	unk_610	homme	1	79	12	0.15
19	20000908_0930_1030_rfi_fm_dga	Mimmo_CALOPRESTI	homme	1	66	55	0.83
19	20000908_0930_1030_rfi_fm_dga	unk_1052	homme	1	25	2	0.08
19	20000908_0930_1030_rfi_fm_dga	unk_1091	femme	1	18	18	1.0
19	20000908_0930_1030_rfi_fm_dga	Arnaud_PONTUS	homme	3	1082	100	0.09
19	20000908_0930_1030_rfi_fm_dga	Alberic_DE_GOUVILLE	homme	1	230	13	0.06
19	20000908_0930_1030_rfi_fm_dga	Caroline_OLIVE	femme	1	263	28	0.11
19	20000908_0930_1030_rfi_fm_dga	Marie-France_CHATIN-LAROCHE	femme	1	53	9	0.17
19	20000908_0930_1030_rfi_fm_dga	Marie-Rose_MORO	femme	1	391	58	0.15
19	20000908_0930_1030_rfi_fm_dga	unk_574	homme	1	8	2	0.25
19	20000908_0930_1030_rfi_fm_dga	unk_585	femme	1	74	17	0.23
19	20000908_0930_1030_rfi_fm_dga	Juan_GOMEZ	homme	4	869	122	0.14
19	20000908_0930_1030_rfi_fm_dga	unk_452	homme	1	554	280	0.51
19	20000908_0930_1030_rfi_fm_dga	unk_482	homme	1	739	238	0.32
19	20000908_0930_1030_rfi_fm_dga	unk_660	femme	1	9	7	0.78
19	20000908_0930_1030_rfi_fm_dga	unk_502	homme	1	519	265	0.51
19	20000908_0930_1030_rfi_fm_dga	unk_543	homme	1	285	94	0.33
19	20000908_0930_1030_rfi_fm_dga	unk_545	homme	1	413	221	0.54
19	20000908_0930_1030_rfi_fm_dga	unk_562	homme	1	170	119	0.7
19	20000908_1130_1230_rfi_fm_dga	unk_658	femme	1	27	12	0.44
19	20000908_1130_1230_rfi_fm_dga	unk_771	homme	1	90	21	0.23
19	20000908_1130_1230_rfi_fm_dga	Frederique_TISSANDIER	femme	3	844	61	0.07
19	20000908_1130_1230_rfi_fm_dga	Pascal_LAMY	homme	1	154	13	0.08
19	20000908_1130_1230_rfi_fm_dga	Gilles_PEREZ	homme	1	260	37	0.14
19	20000908_1130_1230_rfi_fm_dga	Laure_HEINKEL	femme	1	178	29	0.16
19	20000908_1130_1230_rfi_fm_dga	unk_843	homme	1	94	18	0.19
19	20000908_1130_1230_rfi_fm_dga	Anne_TOULOUSE	femme	2	289	18	0.06
19	20000908_1130_1230_rfi_fm_dga	Alain_FOKA	homme	4	2037	433	0.21
19	20000908_1130_1230_rfi_fm_dga	Baudouin_GUSTAVE	homme	1	39	36	0.92
19	20000908_1130_1230_rfi_fm_dga	Patrice_LUMUMBA	homme	1	241	219	0.91
19	20000908_1130_1230_rfi_fm_dga	unk_852	homme	1	157	36	0.23
19	20000908_1130_1230_rfi_fm_dga	unk_917	homme	1	33	20	0.61
19	20000908_1130_1230_rfi_fm_dga	Joseph_KASAVUBU	homme	1	67	64	0.96
19	20000908_1130_1230_rfi_fm_dga	unk_966	homme	1	38	30	0.79
19	20000908_1130_1230_rfi_fm_dga	Joseph_MOBUTU	homme	1	148	126	0.85
19	20000908_1130_1230_rfi_fm_dga	Sylvie_NOEL	femme	1	1117	151	0.14
19	20000908_1130_1230_rfi_fm_dga	Alberic_DE_GOUVILLE	homme	1	255	12	0.05
19	20000908_1130_1230_rfi_fm_dga	Jacques_CHIRAC	homme	1	129	42	0.33
19	20000908_1130_1230_rfi_fm_dga	Philippe_BOLOPION	homme	1	214	23	0.11
19	20000908_1130_1230_rfi_fm_dga	unk_444	homme	1	6	5	0.83
19	20000908_1130_1230_rfi_fm_dga	unk_1055	homme	1	108	56	0.52
19	20000908_1130_1230_rfi_fm_dga	Sophie_EKOUE	femme	4	762	177	0.23
19	20000908_1130_1230_rfi_fm_dga	Claude_BALOUGO	homme	1	567	278	0.49
19	20000908_1130_1230_rfi_fm_dga	Brice_BRUN	homme	1	902	388	0.43
19	20000908_1130_1230_rfi_fm_dga	Claude_BALOUBI	homme	1	439	115	0.26
19	20030428_1400_1500_RFI_ELDA	unk_443	homme	1	17	10	0.59
19	20030428_1400_1500_RFI_ELDA	Philippe_LECAPLAIN	homme	4	2240	334	0.15
19	20030428_1400_1500_RFI_ELDA	Maya_SIBLINI	femme	2	187	22	0.12
19	20030428_1400_1500_RFI_ELDA	Michelle_GUERAL	femme	1	282	33	0.12
19	20030428_1400_1500_RFI_ELDA	Dominique_DE_COURCELLES	femme	1	245	15	0.06
19	20030428_1400_1500_RFI_ELDA	David_SERVENAY	homme	1	212	26	0.12
19	20030428_1400_1500_RFI_ELDA	Any_BOURRIER	femme	1	784	209	0.27
19	20030428_1400_1500_RFI_ELDA	Bernard_TEPER	homme	1	995	128	0.13
19	20030428_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	494	41	0.08
19	20030428_1400_1500_RFI_ELDA	John_WIBURG	homme	1	238	22	0.09
19	20030428_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	1764	274	0.16
19	20030428_1400_1500_RFI_ELDA	unk_663	femme	1	7	7	1.0
19	20030428_1400_1500_RFI_ELDA	Cyril_BENSIMON	homme	1	380	87	0.23
19	20030428_1400_1500_RFI_ELDA	Sidiki_KONATE	homme	1	105	77	0.73
19	20030428_1400_1500_RFI_ELDA	Mouna_EL-BANNA	femme	1	235	19	0.08
19	20030428_1400_1500_RFI_ELDA	Christophe_CHAMPIN	homme	1	267	23	0.09
19	20030428_1400_1500_RFI_ELDA	Kimbu_BICHINTOI	homme	1	187	51	0.27
19	20030428_1400_1500_RFI_ELDA	Mamadou_BA	femme	1	187	106	0.57
19	20030428_1400_1500_RFI_ELDA	Jean-Pierre_MONZAT	homme	1	26	13	0.5
19	20030428_1400_1500_RFI_ELDA	Karine_FRANK	femme	1	190	6	0.03
19	20030428_1400_1500_RFI_ELDA	Sophie_MALIBEAUX	femme	1	271	53	0.2
19	20030428_1400_1500_RFI_ELDA	Frederic_GASSMANN	homme	1	147	18	0.12
19	20030428_1400_1500_RFI_ELDA	unk_776	femme	1	2	2	1.0
19	20030428_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	351	60	0.17
19	20030428_1400_1500_RFI_ELDA	Pierre_BUYOYA	homme	1	809	599	0.74
19	20030428_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	525	37	0.07
19	20030430_1400_1500_RFI_ELDA	unk_623	homme	1	27	6	0.22
19	20030430_1400_1500_RFI_ELDA	Catherine_ROLAND	femme	4	1562	278	0.18
19	20030430_1400_1500_RFI_ELDA	Maya_SIBLINI	femme	2	219	28	0.13
19	20030430_1400_1500_RFI_ELDA	Catherine_BOUTET	femme	1	529	52	0.1
19	20030430_1400_1500_RFI_ELDA	Dominique_DE_VILLEPIN	homme	1	154	23	0.15
19	20030430_1400_1500_RFI_ELDA	Michel_PAUL	homme	1	204	29	0.14
19	20030430_1400_1500_RFI_ELDA	Stephane_LAGARDE	homme	1	984	271	0.28
19	20030430_1400_1500_RFI_ELDA	Robert_DELPIRE	homme	1	212	65	0.31
19	20030430_1400_1500_RFI_ELDA	unk_663	femme	1	29	31	1.07
19	20030430_1400_1500_RFI_ELDA	Elias_SANBAR	homme	1	1164	268	0.23
19	20030430_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	478	29	0.06
19	20030430_1400_1500_RFI_ELDA	Christine_COUSSEAU	femme	1	276	25	0.09
19	20030430_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	1720	256	0.15
19	20030430_1400_1500_RFI_ELDA	Domitien_NDAYIZEYE	homme	1	901	477	0.53
19	20030430_1400_1500_RFI_ELDA	Jean-Pierre_MONZAT	homme	1	468	84	0.18
19	20030430_1400_1500_RFI_ELDA	Ghislaine_DUPONT	femme	1	268	21	0.08
19	20030430_1400_1500_RFI_ELDA	unk_776	homme	1	149	31	0.21
19	20030430_1400_1500_RFI_ELDA	Cyril_BENSIMON	homme	1	269	28	0.1
19	20030430_1400_1500_RFI_ELDA	Richard_LABEVIERE	homme	1	206	34	0.17
19	20030430_1400_1500_RFI_ELDA	Francois_BURGAT	homme	1	189	31	0.16
19	20030430_1400_1500_RFI_ELDA	Mouna_EL-BANNA	femme	1	24	5	0.21
19	20030430_1400_1500_RFI_ELDA	Guillaume_NAUDIN	homme	1	255	28	0.11
19	20030430_1400_1500_RFI_ELDA	Jacques_SANTINI	homme	1	89	16	0.18
19	20030430_1400_1500_RFI_ELDA	Philippe_ZICKGRAF	homme	1	248	23	0.09
19	20030430_1400_1500_RFI_ELDA	Lamine_DIATTA	homme	1	95	48	0.51
19	20030430_1400_1500_RFI_ELDA	Farouk_KATOU	homme	1	9	9	1.0
19	20030430_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	254	63	0.25
19	20030430_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	512	52	0.1
19	20030429_1400_1500_RFI_ELDA	unk_443	homme	1	14	4	0.29
19	20030429_1400_1500_RFI_ELDA	Christophe_GODINOT	homme	4	1844	181	0.1
19	20030429_1400_1500_RFI_ELDA	Dominique_ROCH	femme	1	185	43	0.23
19	20030429_1400_1500_RFI_ELDA	Maya_SIBLINI	femme	2	191	20	0.1
19	20030429_1400_1500_RFI_ELDA	Jacques_CHIRAC	homme	1	130	11	0.08
19	20030429_1400_1500_RFI_ELDA	Danielle_BIRCK	femme	1	239	29	0.12
19	20030429_1400_1500_RFI_ELDA	Annie_FAVE	femme	1	691	77	0.11
19	20030429_1400_1500_RFI_ELDA	Paul_QUILES	homme	1	1376	259	0.19
19	20030429_1400_1500_RFI_ELDA	unk_776	femme	1	15	17	1.13
19	20030429_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	474	41	0.09
19	20030429_1400_1500_RFI_ELDA	Christine_COUSSEAU	femme	1	300	35	0.12
19	20030429_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	1571	210	0.13
19	20030429_1400_1500_RFI_ELDA	Stanislas_NDAICHIMI	homme	1	364	142	0.39
19	20030429_1400_1500_RFI_ELDA	unk_746	homme	1	139	110	0.79
19	20030429_1400_1500_RFI_ELDA	Christophe_CHAMPIN	homme	1	213	22	0.1
19	20030429_1400_1500_RFI_ELDA	Ghislaine_DUPONT	femme	1	234	41	0.18
19	20030429_1400_1500_RFI_ELDA	Seydou_DIARRA	homme	1	40	20	0.5
19	20030429_1400_1500_RFI_ELDA	Gilchrist_OLYMPIO	homme	1	178	94	0.53
19	20030429_1400_1500_RFI_ELDA	Philippe_CERGEL	homme	1	176	30	0.17
19	20030429_1400_1500_RFI_ELDA	Eric_CHORIN	homme	1	309	45	0.15
19	20030429_1400_1500_RFI_ELDA	Tanguy_SALUN	homme	1	272	30	0.11
19	20030429_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	274	28	0.1
19	20030429_1400_1500_RFI_ELDA	Harald_FRIEDEL	homme	1	680	340	0.5
19	20030429_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	521	32	0.06
19	20030501_1400_1500_RFI_ELDA	unk_663	homme	1	16	5	0.31
19	20030501_1400_1500_RFI_ELDA	Philippe_LECAPLAIN	homme	4	2349	228	0.1
19	20030501_1400_1500_RFI_ELDA	Jerome_BASTION	homme	1	708	205	0.29
19	20030501_1400_1500_RFI_ELDA	unk_443	femme	1	12	15	1.25
19	20030501_1400_1500_RFI_ELDA	Franck_WEIL-RABAUD	homme	1	89	10	0.11
19	20030501_1400_1500_RFI_ELDA	Maya_SIBLINI	femme	2	241	27	0.11
19	20030501_1400_1500_RFI_ELDA	Sophie_TORLOTIN	femme	1	212	15	0.07
19	20030501_1400_1500_RFI_ELDA	Christian_BAUDELOT	homme	1	1301	371	0.29
19	20030501_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	453	33	0.07
19	20030501_1400_1500_RFI_ELDA	Danielle_BIRCK	femme	1	246	62	0.25
19	20030501_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	1843	303	0.16
19	20030501_1400_1500_RFI_ELDA	Guy_MARIO	homme	1	206	92	0.45
19	20030501_1400_1500_RFI_ELDA	Boniface_VIGNON	homme	1	214	47	0.22
19	20030501_1400_1500_RFI_ELDA	Virginie_GOMEZ	femme	1	188	31	0.16
19	20030501_1400_1500_RFI_ELDA	Ghislaine_DUPONT	femme	1	234	29	0.12
19	20030501_1400_1500_RFI_ELDA	Christian_PANIKA	homme	1	150	39	0.26
19	20030501_1400_1500_RFI_ELDA	Zoom_DOSSO	homme	1	153	110	0.72
19	20030501_1400_1500_RFI_ELDA	Pauline_SIMONET	femme	1	149	66	0.44
19	20030501_1400_1500_RFI_ELDA	Jean-Pierre_MONZAT	homme	1	93	31	0.33
19	20030501_1400_1500_RFI_ELDA	Christophe_JOUSSET	homme	1	374	50	0.13
19	20030501_1400_1500_RFI_ELDA	Roger_LEMERRE	homme	1	136	60	0.44
19	20030501_1400_1500_RFI_ELDA	Farouk_KATOU	homme	1	6	6	1.0
19	20030501_1400_1500_RFI_ELDA	Ferdinand_COLI	homme	1	139	112	0.81
19	20030501_1400_1500_RFI_ELDA	Mamounata_CISSE	femme	1	768	458	0.6
19	20030501_1400_1500_RFI_ELDA	Mamouna_TASSISSET	femme	1	5	5	1.0
19	20030501_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	501	28	0.06
19	20030502_1400_1500_RFI_ELDA	unk_622	homme	1	17	4	0.24
19	20030502_1400_1500_RFI_ELDA	Frederique_GENOT	femme	4	1380	189	0.14
19	20030502_1400_1500_RFI_ELDA	Maya_SIBLINI	femme	2	210	47	0.22
19	20030502_1400_1500_RFI_ELDA	Jerome_BASTION	homme	1	262	23	0.09
19	20030502_1400_1500_RFI_ELDA	Anne_LENIR	femme	1	228	38	0.17
19	20030502_1400_1500_RFI_ELDA	Sylvain_BIVILLE	homme	1	242	10	0.04
19	20030502_1400_1500_RFI_ELDA	Francois_GERE	homme	1	928	124	0.13
19	20030502_1400_1500_RFI_ELDA	Monique_CHEMILLIER_GENDREAU	femme	1	1206	262	0.22
19	20030502_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	492	44	0.09
19	20030502_1400_1500_RFI_ELDA	unk_845	homme	1	4	2	0.5
19	20030502_1400_1500_RFI_ELDA	Johan_DESCHAMPS	homme	1	290	33	0.11
19	20030502_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	1779	244	0.14
19	20030502_1400_1500_RFI_ELDA	unk_890	femme	1	3	3	1.0
19	20030502_1400_1500_RFI_ELDA	Michel_ZERR	homme	1	248	29	0.12
19	20030502_1400_1500_RFI_ELDA	Guy_MARIO	homme	1	163	89	0.55
19	20030502_1400_1500_RFI_ELDA	Olivier_ROGER	homme	1	202	8	0.04
19	20030502_1400_1500_RFI_ELDA	Karine_FRANK	femme	1	275	54	0.2
19	20030502_1400_1500_RFI_ELDA	Kamanda_WA_KAMANDA_MUZEMBE	homme	1	214	94	0.44
19	20030502_1400_1500_RFI_ELDA	Ghislaine_DUPONT	femme	1	287	36	0.13
19	20030502_1400_1500_RFI_ELDA	Christian_FASSINOU	homme	1	162	46	0.28
19	20030502_1400_1500_RFI_ELDA	Anne-Marie_CAPOMACCIO	femme	1	243	29	0.12
19	20030502_1400_1500_RFI_ELDA	Karim_LEBOUR	homme	1	150	20	0.13
19	20030502_1400_1500_RFI_ELDA	unk_663	homme	1	76	28	0.37
19	20030502_1400_1500_RFI_ELDA	Olivier_CHERMANN	homme	1	207	24	0.12
19	20030502_1400_1500_RFI_ELDA	Farouk_KATOU	homme	1	254	38	0.15
19	20030502_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	240	28	0.12
19	20030502_1400_1500_RFI_ELDA	Marc_RAVALOMANANA	homme	1	424	168	0.4
19	20030502_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	472	43	0.09
19	20030505_1400_1500_RFI_ELDA	unk_1059	homme	1	17	4	0.24
19	20030505_1400_1500_RFI_ELDA	Frederique_GENOT	femme	4	1753	233	0.13
19	20030505_1400_1500_RFI_ELDA	Adrien_MOSS	homme	1	210	28	0.13
19	20030505_1400_1500_RFI_ELDA	Michelle_GUERAL	femme	1	187	9	0.05
19	20030505_1400_1500_RFI_ELDA	Marc_LEROY_BEAULIEU	homme	1	234	28	0.12
19	20030505_1400_1500_RFI_ELDA	Joelle_MARCELLOT	femme	1	210	20	0.1
19	20030505_1400_1500_RFI_ELDA	unk_663	femme	1	31	29	0.94
19	20030505_1400_1500_RFI_ELDA	Maya_SIBLINI	femme	2	292	48	0.16
19	20030505_1400_1500_RFI_ELDA	Isabelle_BOURGEOIS	femme	1	257	83	0.32
19	20030505_1400_1500_RFI_ELDA	Claude_VERLON	homme	1	42	7	0.17
19	20030505_1400_1500_RFI_ELDA	Ilan_GREILSAMMER	homme	1	906	152	0.17
19	20030505_1400_1500_RFI_ELDA	Zoe_BERRY	femme	1	378	140	0.37
19	20030505_1400_1500_RFI_ELDA	Klauss_NYHOLM	homme	1	45	15	0.33
19	20030505_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	502	42	0.08
19	20030505_1400_1500_RFI_ELDA	unk_983	homme	1	4	2	0.5
19	20030505_1400_1500_RFI_ELDA	John_WIBURG	homme	1	273	27	0.1
19	20030505_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	2214	381	0.17
19	20030505_1400_1500_RFI_ELDA	Martin_ZOTANI-DABA	homme	1	139	76	0.55
19	20030505_1400_1500_RFI_ELDA	Saleh_KEBZABOH	homme	1	179	118	0.66
19	20030505_1400_1500_RFI_ELDA	Boniface_VIGNON	homme	1	39	16	0.41
19	20030505_1400_1500_RFI_ELDA	unk_1028	femme	1	134	87	0.65
19	20030505_1400_1500_RFI_ELDA	Jean-Luc_APLOGAN	homme	1	145	61	0.42
19	20030505_1400_1500_RFI_ELDA	Anatole_DOUA	homme	1	125	88	0.7
19	20030505_1400_1500_RFI_ELDA	Akane_GORAN	homme	1	94	62	0.66
19	20030505_1400_1500_RFI_ELDA	Ghislaine_DUPONT	femme	1	58	13	0.22
19	20030505_1400_1500_RFI_ELDA	Stephane_HELICE	homme	1	188	42	0.22
19	20030505_1400_1500_RFI_ELDA	Corinne_MANDJOU	femme	1	15	0	0.0
19	20030505_1400_1500_RFI_ELDA	Mohamed_SALEH_AL_HOUMEKANI	homme	1	234	120	0.51
19	20030505_1400_1500_RFI_ELDA	Frederic_GASSMANN	homme	1	264	35	0.13
19	20030505_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	276	49	0.18
19	20030505_1400_1500_RFI_ELDA	Sidya_TOURE	homme	1	838	290	0.35
19	20030505_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	523	49	0.09
19	20030506_1400_1500_RFI_ELDA	unk_622	homme	1	13	5	0.38
19	20030506_1400_1500_RFI_ELDA	unk_891	homme	1	4	2	0.5
19	20030506_1400_1500_RFI_ELDA	Frederique_GENOT	femme	4	1735	266	0.15
19	20030506_1400_1500_RFI_ELDA	Nicolas_BALIQUE	homme	1	260	32	0.12
19	20030506_1400_1500_RFI_ELDA	Hugo_TELI	homme	1	272	27	0.1
19	20030506_1400_1500_RFI_ELDA	Nathalie_TOURRET	femme	1	217	16	0.07
19	20030506_1400_1500_RFI_ELDA	Sylvie_NOEL	femme	1	220	45	0.2
19	20030506_1400_1500_RFI_ELDA	Michelle_GUERAL	femme	1	1174	125	0.11
19	20030506_1400_1500_RFI_ELDA	unk_663	homme	1	13	7	0.54
19	20030506_1400_1500_RFI_ELDA	Manus_BRINKMAN	homme	1	738	248	0.34
19	20030506_1400_1500_RFI_ELDA	unk_776	femme	1	6	6	1.0
19	20030506_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	513	47	0.09
19	20030506_1400_1500_RFI_ELDA	Olivier_PINOT	homme	1	319	33	0.1
19	20030506_1400_1500_RFI_ELDA	Laurent_SADOUX	homme	4	2096	317	0.15
19	20030506_1400_1500_RFI_ELDA	unk_845	femme	1	3	2	0.67
19	20030506_1400_1500_RFI_ELDA	Bruno_MINAS	homme	1	60	9	0.15
19	20030506_1400_1500_RFI_ELDA	Ammar_BEN_SALEM	homme	1	249	41	0.16
19	20030506_1400_1500_RFI_ELDA	Gabriel_KAHN	homme	1	225	49	0.22
19	20030506_1400_1500_RFI_ELDA	Abel_GOMBA	homme	1	128	58	0.45
19	20030506_1400_1500_RFI_ELDA	Idriss_DEBY	homme	1	65	51	0.78
19	20030506_1400_1500_RFI_ELDA	Jean-Luc_APLOGAN	homme	1	142	42	0.3
19	20030506_1400_1500_RFI_ELDA	Ghislaine_DUPONT	femme	1	305	60	0.2
19	20030506_1400_1500_RFI_ELDA	Christophe_JOUSSET	homme	1	249	59	0.24
19	20030506_1400_1500_RFI_ELDA	Jean-Manga_ONGUENE	homme	1	170	79	0.46
19	20030506_1400_1500_RFI_ELDA	Kabolo_MOLAKABOLO	homme	1	5	4	0.8
19	20030506_1400_1500_RFI_ELDA	Christophe_BOISBOUVIER	homme	1	338	50	0.15
19	20030506_1400_1500_RFI_ELDA	Rachid_BEN_YELLES	homme	1	750	375	0.5
19	20030506_1400_1500_RFI_ELDA	Jean-Pierre_BORIS	homme	4	502	60	0.12
19	20030507_1400_1500_RFI_ELDA	unk_985	homme	1	16	4	0.25
19	20030507_1400_1500_RFI_ELDA	Catherine_ROLAND	femme	4	2087	316	0.15
19	20030507_1400_1500_RFI_ELDA	Maya_SIBLINI	femme	2	273	42	0.15
19	20030507_1400_1500_RFI_ELDA	unk_663	femme	1	6	7	1.17
19	20030507_1400_1500_RFI_ELDA	Marina_MIELCZAREK	femme	1	214	16	0.07
19	20030507_1400_1500_RFI_ELDA	Bruno_DAROUX	homme	1	279	29	0.1
19	20030507_1400_1500_RFI_ELDA	Genevieve_GOETZINGER	femme	4	896	188	0.21
19	20030507_1400_1500_RFI_ELDA	unk_776	homme	1	10	9	0.9
19	20030507_1400_1500_RFI_ELDA	Jean-Luc_ENGERAND	homme	1	700	145	0.21
19	20030507_1400_1500_RFI_ELDA	unk_845	femme	1	14	13	0.93
